"procarnumcod","fromarportcod","toarportcod","spacod","UpliftRestrictions","ThroughSPAflag","MultilateralCarrier","InvoluntaryRerouted","InvoluntaryEndorsed","Indemnification","sidetrip","originalreissueflg","Transportation","ownSurchargebilling","mixedclassoptions","sectorFareComponent","spaoncodeshare","OALsurchargebilling","spashareflag","FRMLAT","FRMLON","TOOLAT","TOOLON","bilamt","bilcnt","outcome"
"006","ATL","MSP","8","E","E","E","I","E","I","E","U","E","M","Q","M","A","Q","A","33.636700000","-84.428101000","44.882000000","-93.221802000","59.99","1","0"
"083","BCD","MNL","4","E","E","E","I","E","I","E","U","E","M","Q","M","A","Q","A","10.776400000","123.014999000","14.508600000","121.019997000","60","1","0"
"000","MNL","BXU","6","M","A","M","M","E","M","A","M","A","M","M","M","A","U","A","14.508600000","121.019997000","8.951500000","125.478800000","60","1","0"
"672","MNL","DPL","7","E","E","E","I","E","I","E","U","E","M","Q","M","A","Q","A","14.508600000","121.019997000","8.601983499","123.341875100","60","1","0"
"672","GES","MNL","8","E","E","E","I","E","I","E","U","E","M","Q","M","A","Q","A","6.058000088","125.096000700","14.508600000","121.019997000","60","1","0"
"239","CGK","SIN","3","E","E","E","I","E","I","E","U","E","M","Q","M","A","Q","A","-6.125569820","106.655998200","1.350190000","103.994003000","60","1","0"
"083","CEB","MNL","6","E","E","E","I","E","I","E","U","E","M","Q","M","A","Q","A","10.307499890","123.978996300","14.508600000","121.019997000","60","1","0"
"672","MNL","GES","8","E","E","E","I","E","I","E","U","E","M","Q","M","A","Q","A","14.508600000","121.019997000","6.058000088","125.096000700","60","1","0"
"001","ORD","FWA","24","E","E","E","I","E","I","E","U","E","M","Q","M","A","Q","A","41.978600000","-87.904800000","40.978500370","-85.195098880","60","1","0"
"098","JAI","DEL","9","E","E","E","I","E","I","E","U","E","M","Q","M","A","Q","A","26.824200000","75.812202000","28.566500000","77.103104000","60","1","0"
"829","TDX","BKK","9","E","E","E","I","E","I","E","U","E","M","Q","M","A","Q","A","12.274600030","102.319000200","13.681099890","100.747001600","60","1","0"
"005","HOU","LAX","1","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","29.645399090","-95.278900150","33.942501070","-118.407997100","110","1","0"
"297","HKG","TPE","19","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","22.308901000","113.915001000","25.077700000","121.233002000","110","1","0"
"781","FOC","HKG","7","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","25.935100560","119.663002000","22.308901000","113.915001000","110","1","0"
"043","MNL","HKG","25","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","14.508600000","121.019997000","22.308901000","113.915001000","110","1","0"
"781","PVG","XMN","10","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","31.143400190","121.805000300","24.544000630","118.127998400","110","1","0"
"117","MNL","HKG","1","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","14.508600000","121.019997000","22.308901000","113.915001000","110","1","0"
"160","TPE","HKG","57","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","25.077700000","121.233002000","22.308901000","113.915001000","110","1","0"
"141","MNL","HKG","12","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","14.508600000","121.019997000","22.308901000","113.915001000","110","1","0"
"043","MNL","HKG","34","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","14.508600000","121.019997000","22.308901000","113.915001000","110","1","0"
"141","MNL","HKG","10","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","14.508600000","121.019997000","22.308901000","113.915001000","110","1","0"
"125","HKG","GIB","7","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","22.308901000","113.915001000","36.151199340","-5.349659920","110","1","0"
"160","MNL","SIN","71","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","14.508600000","121.019997000","1.350190000","103.994003000","110","1","0"
"217","DVO","MNL","9","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","7.125520229","125.646003700","14.508600000","121.019997000","110","1","0"
"086","WLG","AKL","6","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","-41.327201840","174.804992700","-37.008098600","174.792007400","110","1","0"
"000","PVG","MNL","3","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","31.143400190","121.805000300","14.508600000","121.019997000","110","1","0"
"098","DEL","KTM","4","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","28.566500000","77.103104000","27.696600000","85.359100000","110","1","0"
"297","TPE","HKG","25","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","25.077700000","121.233002000","22.308901000","113.915001000","110","1","0"
"074","LAO","MNL","11","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","18.178100590","120.531997700","14.508600000","121.019997000","110","2","0"
"695","MNL","KLO","10","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","14.508600000","121.019997000","11.679400440","122.375999500","110","2","0"
"589","ILO","MNL","4","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","10.833017000","122.493358000","14.508600000","121.019997000","110","2","0"
"695","KLO","MNL","10","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","11.679400440","122.375999500","14.508600000","121.019997000","110","2","0"
"211","CGY","MNL","41","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","8.612203000","124.456496000","14.508600000","121.019997000","110","2","0"
"074","MNL","LGP","11","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","14.508600000","121.019997000","13.157500000","123.735000000","110","2","0"
"074","LGP","MNL","11","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","13.157500000","123.735000000","14.508600000","121.019997000","110","2","0"
"074","AMS","MUC","15","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","52.308601000","4.763890000","48.353802000","11.786100000","110","5","1"
"006","DTW","JFK","13","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","42.212398530","-83.353401180","40.639801030","-73.778900150","110.02","1","0"
"006","CLE","MSP","17","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","41.411701200","-81.849800110","44.882000000","-93.221802000","110.05","1","0"
"157","DOH","BSR","39","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","25.273056000","51.608056000","30.549100880","47.662101750","110.05","1","0"
"006","MEM","RDU","17","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","35.042400360","-89.976699830","35.877601620","-78.787498470","110.08","1","0"
"006","DTW","CMH","20","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","42.212398530","-83.353401180","39.998001000","-82.891899000","110.22","3","1"
"838","YHM","YYC","15","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","43.173599240","-79.934997560","51.113899230","-114.019996600","110.23","1","0"
"086","MNL","BCD","3","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","14.508600000","121.019997000","10.776400000","123.014999000","110.25","2","0"
"607","AUH","DMM","52","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","24.433000560","54.651100160","26.471200940","49.797901150","110.4","1","0"
"006","CVG","MCO","17","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","39.048801420","-84.667800900","28.429399490","-81.308998110","110.52","1","0"
"005","DCA","EWR","9","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","38.852100000","-77.037697000","40.692501070","-74.168701170","110.67","3","1"
"001","DFW","BTR","24","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","32.896801000","-97.038002000","30.533199000","-91.149597000","110.88","1","0"
"984","CUN","LAX","2","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","21.036500930","-86.877098080","33.942501070","-118.407997100","111","1","0"
"829","THS","BKK","20","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","17.238000870","99.818199160","13.681099890","100.747001600","111.06","1","0"
"173","KOA","HNL","15","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","19.738783000","-156.045603000","21.320620000","-157.924228000","111.14","2","0"
"001","PHX","DEN","17","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","33.434299470","-112.012001000","39.861698150","-104.672996500","111.21","1","0"
"211","DPL","CEB","25","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","8.601983499","123.341875100","10.307499890","123.978996300","111.27","7","1"
"607","MNL","ZAM","36","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","14.508600000","121.019997000","6.922420025","122.059997600","111.3","3","1"
"001","CMH","DFW","17","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","39.998001000","-82.891899000","32.896801000","-97.038002000","111.49","1","0"
"001","ORD","MCI","22","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","41.978600000","-87.904800000","39.297600000","-94.713898000","111.54","1","0"
"005","EWR","YOW","8","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","40.692501070","-74.168701170","45.322498320","-75.669197080","111.58","2","0"
"001","CLT","CVG","24","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","35.214000700","-80.943099980","39.048801420","-84.667800900","111.75","1","0"
"001","CLT","CVG","22","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","35.214000700","-80.943099980","39.048801420","-84.667800900","111.75","1","0"
"027","PDX","YVR","12","E","M","E","E","I","E","Q","U","Q","I","E","I","A","I","A","45.588699340","-122.597999600","49.193901060","-123.183998100","111.78","1","0"
"074","MNL","PPS","2","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","14.508600000","121.019997000","9.742119789","118.759002700","90","2","0"
"706","CEB","MNL","3","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","10.307499890","123.978996300","14.508600000","121.019997000","90","2","0"
"006","PVD","ATL","20","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","41.732601000","-71.420403000","33.636700000","-84.428101000","90.01","1","0"
"169","TUG","MNL","1","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","17.643367680","121.733150500","14.508600000","121.019997000","90.07","1","0"
"205","MYJ","ITM","15","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","33.827201840","132.699996900","34.785499570","135.438003500","90.08","1","0"
"005","ORF","IAH","1","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","36.894599910","-76.201202390","29.984399800","-95.341400150","90.11","1","0"
"006","DTW","IAH","13","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","42.212398530","-83.353401180","29.984399800","-95.341400150","90.12","1","0"
"205","SIN","CEB","12","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","1.350190000","103.994003000","10.307499890","123.978996300","90.12","2","0"
"006","LEX","CVG","8","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","38.036499020","-84.605903630","39.048801420","-84.667800900","90.18","5","1"
"006","SLC","LAS","15","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","40.788398740","-111.977996800","36.080101010","-115.152000400","90.2","1","0"
"006","SLC","LAS","17","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","40.788398740","-111.977996800","36.080101010","-115.152000400","90.22","1","0"
"006","DTW","MCO","17","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","42.212398530","-83.353401180","28.429399490","-81.308998110","90.25","1","0"
"211","CEB","GES","24","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","10.307499890","123.978996300","6.058000088","125.096000700","90.25","2","0"
"001","DFW","JFK","7","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","32.896801000","-97.038002000","40.639801030","-73.778900150","90.33","1","0"
"001","DFW","NYC","7","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","32.896801000","-97.038002000","62.110001000","65.614998000","90.34","1","0"
"005","JAN","IAH","1","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","32.311199190","-90.075897220","29.984399800","-95.341400150","90.52","2","0"
"000","MNL","PVG","8","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","14.508600000","121.019997000","31.143400190","121.805000300","90.61","1","0"
"006","IND","ATL","18","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","39.717300000","-86.294403000","33.636700000","-84.428101000","90.63","1","0"
"006","RIC","DTW","20","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","37.505199430","-77.319702150","42.212398530","-83.353401180","90.65","1","0"
"006","SLC","COS","18","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","40.788398740","-111.977996800","38.805801000","-104.700996000","90.74","1","0"
"006","SLC","BZN","21","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","40.788398740","-111.977996800","45.777500150","-111.152999900","90.78","1","0"
"006","BZN","SLC","21","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","45.777500150","-111.152999900","40.788398740","-111.977996800","90.78","1","0"
"006","COS","SLC","13","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","38.805801000","-104.700996000","40.788398740","-111.977996800","90.79","1","0"
"005","MIA","IAH","10","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","25.793199540","-80.290603640","29.984399800","-95.341400150","90.81","1","0"
"006","MEM","MSP","21","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","35.042400360","-89.976699830","44.882000000","-93.221802000","90.82","1","0"
"006","DTW","RDU","17","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","42.212398530","-83.353401180","35.877601620","-78.787498470","90.84","2","0"
"006","CVG","ORL","6","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","39.048801420","-84.667800900","28.545500000","-81.332901000","90.84","2","0"
"006","ATL","CLE","13","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","33.636700000","-84.428101000","41.411701200","-81.849800110","90.86","2","0"
"006","ATL","PVD","18","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","33.636700000","-84.428101000","41.732601000","-71.420403000","90.86","2","0"
"005","FLL","IAH","10","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","26.072599000","-80.152702000","29.984399800","-95.341400150","90.91","1","0"
"005","IAH","MIA","9","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","29.984399800","-95.341400150","25.793199540","-80.290603640","90.91","1","0"
"005","MIA","HOU","8","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","25.793199540","-80.290603640","29.645399090","-95.278900150","90.92","1","0"
"005","IAH","BTR","1","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","29.984399800","-95.341400150","30.533199000","-91.149597000","90.92","3","1"
"005","HOU","FLL","8","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","29.645399090","-95.278900150","26.072599000","-80.152702000","90.93","1","0"
"005","IAH","CHS","10","I","U","I","Q","I","Q","I","A","I","U","U","U","A","U","A","29.984399800","-95.341400150","32.898601530","-80.040496830","90.96","1","0"
"006","DTW","BHM","21","A","M","A","Q","A","Q","M","U","M","E","A","E","I","I","I","42.212398530","-83.353401180","33.562900540","-86.753501890","145.69","3","1"
"838","YYC","YHM","13","A","M","A","Q","A","Q","M","U","M","E","A","E","I","I","I","51.113899230","-114.019996600","43.173599240","-79.934997560","145.7","1","0"
"838","YHM","YYC","13","A","M","A","Q","A","Q","M","U","M","E","A","E","I","I","I","43.173599240","-79.934997560","51.113899230","-114.019996600","145.7","1","0"
"001","LGA","DFW","18","A","M","A","Q","A","Q","M","U","M","E","A","E","I","I","I","40.777198790","-73.872596740","32.896801000","-97.038002000","145.76","1","0"
"006","MSP","GRB","20","A","M","A","Q","A","Q","M","U","M","E","A","E","I","I","I","44.882000000","-93.221802000","44.485099790","-88.129600520","145.77","3","1"
"781","PEK","KHN","6","A","M","A","Q","A","Q","M","U","M","E","A","E","I","I","I","40.080101010","116.584999100","28.864999770","115.900001500","145.85","1","0"
"006","AGS","ATL","8","A","M","A","Q","A","Q","M","U","M","E","A","E","I","I","I","33.369899750","-81.964500430","33.636700000","-84.428101000","145.9","5","1"
"838","LAX","YEG","12","A","M","A","Q","A","Q","M","U","M","E","A","E","I","I","I","33.942501070","-118.407997100","53.309700010","-113.580001800","145.91","1","0"
"000","SGN","MNL","4","A","M","A","Q","A","Q","M","U","M","E","A","E","I","I","I","10.818799970","106.652000400","14.508600000","121.019997000","145.92","2","0"
"005","MCI","IAH","1","A","M","A","Q","A","Q","M","U","M","E","A","E","I","I","I","39.297600000","-94.713898000","29.984399800","-95.341400150","145.96","3","1"
"027","SJC","LAX","5","A","M","A","Q","A","Q","M","U","M","E","A","E","I","I","I","37.362598000","-121.929001000","33.942501070","-118.407997100","146","2","0"
"205","KLO","MNL","2","A","M","A","Q","A","Q","M","U","M","E","A","E","I","I","I","11.679400440","122.375999500","14.508600000","121.019997000","146","3","1"
